event_id,customer_id,event_date,event_type,device_type,session_duration,page_views,add_to_cart_flag,checkout_start_flag,purchase_flag
EVT-00000004342,CUST-0000176,2023-10-02,app_open,mobile,7.69,10,0,0,0
EVT-00000004343,CUST-0000176,2025-04-04,purchase,mobile,8.63,9,1,1,1
EVT-00000004344,CUST-0000176,2023-09-05,product_view,mobile,4.75,7,0,0,0
EVT-00000004345,CUST-0000176,2023-07-18,app_open,mobile,2.74,6,0,0,0
EVT-00000004346,CUST-0000176,2025-06-11,app_open,mobile,10.77,8,0,0,0
EVT-00000004347,CUST-0000176,2023-01-15,page_view,mobile,4.85,11,0,0,0
EVT-00000004348,CUST-0000176,2023-04-09,page_view,mobile,8.44,5,0,0,0
EVT-00000004349,CUST-0000176,2023-09-25,page_view,desktop,8.76,6,0,0,0
EVT-00000004350,CUST-0000176,2024-03-10,page_view,tablet,7.63,10,0,0,0
EVT-00000004351,CUST-0000176,2025-10-25,page_view,mobile,6.05,5,1,1,0
EVT-00000004352,CUST-0000176,2025-12-22,add_to_cart,mobile,8.6,8,1,0,0
EVT-00000004353,CUST-0000176,2024-06-14,wishlist,mobile,11.61,6,1,0,0
EVT-00000004354,CUST-0000176,2024-10-08,wishlist,mobile,6.31,4,0,0,0
EVT-00000004355,CUST-0000176,2023-11-21,app_open,mobile,2.3,10,1,1,0
EVT-00000004356,CUST-0000176,2023-08-06,product_view,mobile,7.6,11,0,0,0
EVT-00000004357,CUST-0000176,2024-12-29,wishlist,mobile,6.07,7,0,0,0
EVT-00000004358,CUST-0000177,2023-10-07,add_to_cart,mobile,7.68,7,1,1,0
EVT-00000004359,CUST-0000177,2023-04-12,app_open,mobile,5.25,8,0,0,0
EVT-00000004360,CUST-0000177,2023-12-25,add_to_cart,desktop,2.99,5,1,0,0
EVT-00000004361,CUST-0000177,2025-03-02,page_view,mobile,12.13,8,0,0,0
EVT-00000004362,CUST-0000177,2025-01-07,checkout_start,mobile,6.27,1,1,1,1
EVT-00000004363,CUST-0000177,2025-03-28,page_view,desktop,7.6,5,1,0,0
EVT-00000004364,CUST-0000177,2023-09-15,page_view,mobile,7.19,13,0,0,0
EVT-00000004365,CUST-0000177,2023-11-25,page_view,mobile,6.96,4,1,1,1
EVT-00000004366,CUST-0000177,2025-05-09,page_view,mobile,6.45,13,0,0,0
EVT-00000004367,CUST-0000177,2024-04-22,page_view,desktop,5.87,4,0,0,0
EVT-00000004368,CUST-0000177,2024-10-27,product_view,desktop,7.62,14,0,0,0
EVT-00000004369,CUST-0000177,2025-10-18,wishlist,desktop,6.9,4,1,1,0
EVT-00000004370,CUST-0000177,2025-07-05,page_view,mobile,7.62,6,0,0,0
EVT-00000004371,CUST-0000177,2025-02-11,app_open,mobile,4.8,2,0,0,0
EVT-00000004372,CUST-0000177,2025-12-14,product_view,mobile,7.18,12,1,1,1
EVT-00000004373,CUST-0000177,2025-02-27,app_open,desktop,12.46,15,0,0,0
EVT-00000004374,CUST-0000177,2024-01-11,wishlist,mobile,11.58,2,1,0,0
EVT-00000004375,CUST-0000177,2024-04-16,purchase,mobile,9.08,15,1,1,1
EVT-00000004376,CUST-0000177,2025-01-26,product_view,mobile,10.88,8,0,0,0
EVT-00000004377,CUST-0000177,2025-05-14,checkout_start,mobile,4.56,6,1,1,0
EVT-00000004378,CUST-0000177,2025-07-22,wishlist,desktop,5.59,17,0,0,0
EVT-00000004379,CUST-0000177,2023-02-28,page_view,mobile,6.45,5,1,0,0
EVT-00000004380,CUST-0000177,2025-06-27,wishlist,mobile,5.76,7,1,0,0
EVT-00000004381,CUST-0000177,2025-04-13,app_open,tablet,6.69,3,0,0,0
EVT-00000004382,CUST-0000177,2024-08-23,page_view,mobile,11.44,6,0,0,0
EVT-00000004383,CUST-0000177,2024-11-08,wishlist,desktop,6.05,11,1,0,0
EVT-00000004384,CUST-0000177,2023-07-23,app_open,mobile,4.6,10,0,0,0
EVT-00000004385,CUST-0000177,2024-06-29,page_view,desktop,9.08,9,0,0,0
EVT-00000004386,CUST-0000177,2025-02-26,page_view,mobile,10.18,9,0,0,0
EVT-00000004387,CUST-0000177,2023-02-28,add_to_cart,mobile,10.9,13,1,1,0
EVT-00000004388,CUST-0000177,2024-07-08,checkout_start,desktop,3.68,6,1,1,0
EVT-00000004389,CUST-0000177,2024-12-25,product_view,mobile,13.51,5,1,1,0
EVT-00000004390,CUST-0000177,2025-10-21,product_view,mobile,1.03,3,0,0,0
EVT-00000004391,CUST-0000177,2025-05-04,page_view,mobile,2.98,4,1,1,1
EVT-00000004392,CUST-0000177,2025-05-21,product_view,mobile,2.53,12,0,0,0
EVT-00000004393,CUST-0000177,2025-03-23,purchase,tablet,6.14,3,1,1,1
EVT-00000004394,CUST-0000178,2024-11-21,product_view,desktop,3.38,3,0,0,0
EVT-00000004395,CUST-0000178,2024-07-05,purchase,mobile,10.21,4,1,1,1
EVT-00000004396,CUST-0000178,2025-02-03,app_open,mobile,3.77,3,0,0,0
EVT-00000004397,CUST-0000178,2024-01-28,page_view,desktop,6.24,1,0,0,0
EVT-00000004398,CUST-0000178,2025-12-13,app_open,desktop,0.2,1,0,0,0
EVT-00000004399,CUST-0000178,2024-09-09,product_view,desktop,3.0,10,0,0,0
EVT-00000004400,CUST-0000178,2024-01-15,product_view,desktop,2.29,4,0,0,0
EVT-00000004401,CUST-0000178,2023-09-14,product_view,mobile,5.29,2,0,0,0
EVT-00000004402,CUST-0000178,2023-11-17,add_to_cart,mobile,5.22,2,1,0,0
EVT-00000004403,CUST-0000178,2024-05-19,add_to_cart,mobile,3.26,11,1,1,0
EVT-00000004404,CUST-0000178,2023-06-06,page_view,mobile,5.67,1,0,0,0
EVT-00000004405,CUST-0000179,2024-12-18,page_view,mobile,3.52,1,0,0,0
EVT-00000004406,CUST-0000179,2024-07-06,product_view,desktop,4.26,8,0,0,0
EVT-00000004407,CUST-0000179,2025-08-11,page_view,mobile,4.41,4,0,0,0
EVT-00000004408,CUST-0000179,2023-02-03,add_to_cart,mobile,6.39,13,1,1,0
EVT-00000004409,CUST-0000179,2024-02-05,checkout_start,mobile,3.57,8,1,1,0
EVT-00000004410,CUST-0000179,2025-08-05,app_open,mobile,0.2,14,0,0,0
EVT-00000004411,CUST-0000179,2023-08-05,wishlist,mobile,6.55,3,0,0,0
EVT-00000004412,CUST-0000179,2024-06-30,add_to_cart,mobile,8.19,11,1,0,0
EVT-00000004413,CUST-0000179,2025-12-10,wishlist,mobile,6.17,10,0,0,0
EVT-00000004414,CUST-0000179,2023-01-22,product_view,mobile,3.53,13,0,0,0
EVT-00000004415,CUST-0000179,2025-06-07,page_view,mobile,5.13,11,0,0,0
EVT-00000004416,CUST-0000179,2025-04-03,product_view,mobile,3.53,8,0,0,0
EVT-00000004417,CUST-0000179,2023-05-06,app_open,mobile,5.72,1,0,0,0
EVT-00000004418,CUST-0000179,2025-06-12,page_view,mobile,4.67,10,0,0,0
EVT-00000004419,CUST-0000179,2024-12-03,product_view,mobile,7.63,2,0,0,0
EVT-00000004420,CUST-0000179,2023-06-25,product_view,mobile,3.24,7,0,0,0
EVT-00000004421,CUST-0000179,2023-08-25,product_view,mobile,7.76,5,0,0,0
EVT-00000004422,CUST-0000179,2025-08-02,add_to_cart,mobile,4.56,9,1,1,0
EVT-00000004423,CUST-0000180,2023-11-18,wishlist,mobile,8.64,4,0,0,0
EVT-00000004424,CUST-0000180,2023-02-05,product_view,desktop,0.4,1,0,0,0
EVT-00000004425,CUST-0000180,2025-12-20,product_view,mobile,6.86,16,0,0,0
EVT-00000004426,CUST-0000180,2023-05-15,page_view,mobile,4.02,13,0,0,0
EVT-00000004427,CUST-0000180,2024-11-11,product_view,desktop,5.21,13,0,0,0
EVT-00000004428,CUST-0000180,2023-10-28,page_view,desktop,2.27,6,0,0,0
EVT-00000004429,CUST-0000180,2025-08-01,page_view,desktop,5.3,10,0,0,0
EVT-00000004430,CUST-0000180,2023-03-26,app_open,mobile,5.27,19,0,0,0
EVT-00000004431,CUST-0000180,2023-02-27,checkout_start,desktop,10.43,7,1,1,1
EVT-00000004432,CUST-0000180,2024-03-30,wishlist,desktop,8.28,9,0,0,0
EVT-00000004433,CUST-0000180,2023-07-09,add_to_cart,desktop,5.64,12,1,1,0
EVT-00000004434,CUST-0000180,2023-10-27,wishlist,mobile,2.93,8,1,0,0
EVT-00000004435,CUST-0000180,2025-04-06,page_view,mobile,4.25,9,0,0,0
EVT-00000004436,CUST-0000180,2025-05-31,product_view,mobile,0.2,11,1,0,0
EVT-00000004437,CUST-0000180,2024-07-31,page_view,mobile,2.88,12,0,0,0
EVT-00000004438,CUST-0000180,2023-12-08,checkout_start,desktop,1.12,7,1,1,0
EVT-00000004439,CUST-0000180,2024-02-11,checkout_start,desktop,0.76,10,1,1,0
EVT-00000004440,CUST-0000180,2024-04-01,app_open,desktop,8.13,13,0,0,0
EVT-00000004441,CUST-0000180,2025-09-04,add_to_cart,desktop,8.82,5,1,0,0
EVT-00000004442,CUST-0000180,2024-04-27,checkout_start,mobile,4.05,11,1,1,0
EVT-00000004443,CUST-0000180,2025-02-03,app_open,mobile,7.79,10,0,0,0
EVT-00000004444,CUST-0000180,2023-06-06,purchase,tablet,0.2,11,1,1,1
EVT-00000004445,CUST-0000181,2025-12-28,product_view,mobile,0.48,13,0,0,0
EVT-00000004446,CUST-0000181,2025-10-16,product_view,mobile,8.18,3,1,1,1
EVT-00000004447,CUST-0000181,2024-01-24,add_to_cart,mobile,2.87,7,1,0,0
EVT-00000004448,CUST-0000181,2024-01-07,add_to_cart,mobile,9.41,9,1,0,0
EVT-00000004449,CUST-0000181,2025-05-02,product_view,mobile,6.58,15,0,0,0
EVT-00000004450,CUST-0000181,2023-02-21,product_view,desktop,7.85,1,1,1,0
EVT-00000004451,CUST-0000181,2023-02-21,page_view,desktop,9.35,11,1,0,0
EVT-00000004452,CUST-0000181,2024-06-09,app_open,mobile,7.45,6,1,0,0
EVT-00000004453,CUST-0000181,2025-04-27,add_to_cart,desktop,6.71,4,1,0,0
EVT-00000004454,CUST-0000181,2025-11-06,page_view,mobile,2.01,13,0,0,0
EVT-00000004455,CUST-0000181,2023-03-08,product_view,desktop,11.91,19,1,0,0
EVT-00000004456,CUST-0000181,2024-07-16,page_view,mobile,6.72,12,0,0,0
EVT-00000004457,CUST-0000181,2023-03-26,add_to_cart,mobile,5.88,2,1,1,0
EVT-00000004458,CUST-0000181,2023-10-31,page_view,desktop,7.13,7,0,0,0
EVT-00000004459,CUST-0000181,2023-10-27,product_view,mobile,7.86,9,0,0,0
EVT-00000004460,CUST-0000181,2024-02-06,purchase,mobile,1.26,16,1,1,1
EVT-00000004461,CUST-0000181,2025-08-16,page_view,mobile,4.41,7,0,0,0
EVT-00000004462,CUST-0000181,2023-06-17,page_view,mobile,5.38,6,0,0,0
EVT-00000004463,CUST-0000181,2024-05-20,add_to_cart,mobile,2.66,12,1,0,0
EVT-00000004464,CUST-0000182,2024-10-29,product_view,mobile,4.26,5,0,0,0
EVT-00000004465,CUST-0000182,2025-07-09,app_open,tablet,4.08,7,0,0,0
EVT-00000004466,CUST-0000182,2025-12-08,product_view,tablet,5.87,6,0,0,0
EVT-00000004467,CUST-0000182,2023-09-01,product_view,mobile,3.81,9,1,0,0
EVT-00000004468,CUST-0000182,2024-03-25,wishlist,mobile,6.63,1,1,0,0
EVT-00000004469,CUST-0000182,2025-05-07,campaign_click,tablet,7.53,10,0,0,0
EVT-00000004470,CUST-0000182,2024-03-06,checkout_start,mobile,2.89,5,1,1,1
EVT-00000004471,CUST-0000182,2024-05-07,page_view,mobile,7.43,5,0,0,0
EVT-00000004472,CUST-0000182,2024-04-16,checkout_start,mobile,10.41,3,1,1,0
EVT-00000004473,CUST-0000182,2023-11-29,page_view,mobile,0.49,8,0,0,0
EVT-00000004474,CUST-0000182,2023-03-31,add_to_cart,mobile,3.53,3,1,0,0
EVT-00000004475,CUST-0000182,2025-09-06,product_view,mobile,2.16,5,0,0,0
EVT-00000004476,CUST-0000182,2024-04-27,page_view,mobile,5.47,16,0,0,0
EVT-00000004477,CUST-0000182,2024-07-02,checkout_start,mobile,6.89,3,1,1,0
EVT-00000004478,CUST-0000182,2024-12-14,page_view,mobile,7.02,9,0,0,0
EVT-00000004479,CUST-0000182,2024-12-04,page_view,desktop,6.79,10,0,0,0
EVT-00000004480,CUST-0000182,2023-11-13,product_view,desktop,4.92,5,0,0,0
EVT-00000004481,CUST-0000182,2024-12-08,page_view,mobile,4.64,18,0,0,0
EVT-00000004482,CUST-0000182,2024-10-03,page_view,mobile,5.42,5,0,0,0
EVT-00000004483,CUST-0000183,2023-11-26,wishlist,mobile,7.69,10,0,0,0
EVT-00000004484,CUST-0000183,2024-01-09,wishlist,mobile,6.75,13,0,0,0
EVT-00000004485,CUST-0000183,2024-01-17,checkout_start,mobile,5.0,2,1,1,0
EVT-00000004486,CUST-0000183,2025-01-11,add_to_cart,desktop,6.95,7,1,0,0
EVT-00000004487,CUST-0000183,2023-02-06,product_view,desktop,13.01,8,0,0,0
EVT-00000004488,CUST-0000183,2024-09-08,add_to_cart,desktop,9.36,9,1,0,0
EVT-00000004489,CUST-0000183,2025-07-27,add_to_cart,mobile,6.12,2,1,1,0
EVT-00000004490,CUST-0000183,2023-12-24,product_view,mobile,7.03,7,0,0,0
EVT-00000004491,CUST-0000183,2025-02-11,purchase,desktop,12.23,7,1,1,1
EVT-00000004492,CUST-0000183,2025-02-28,product_view,mobile,9.59,6,0,0,0
EVT-00000004493,CUST-0000183,2023-01-13,add_to_cart,mobile,5.64,5,1,0,0
EVT-00000004494,CUST-0000183,2024-10-18,app_open,mobile,5.33,10,0,0,0
EVT-00000004495,CUST-0000183,2024-08-19,app_open,mobile,8.21,4,1,0,0
EVT-00000004496,CUST-0000183,2025-12-08,add_to_cart,desktop,4.04,9,1,0,0
EVT-00000004497,CUST-0000183,2025-10-05,product_view,mobile,3.91,4,0,0,0
EVT-00000004498,CUST-0000183,2024-05-18,app_open,mobile,9.2,12,0,0,0
EVT-00000004499,CUST-0000183,2024-05-13,page_view,desktop,2.44,3,0,0,0
EVT-00000004500,CUST-0000183,2023-12-23,purchase,desktop,6.01,10,1,1,1
EVT-00000004501,CUST-0000183,2025-10-07,page_view,mobile,8.63,7,0,0,0
EVT-00000004502,CUST-0000183,2024-06-25,purchase,mobile,8.8,7,1,1,1
EVT-00000004503,CUST-0000183,2025-05-29,checkout_start,desktop,6.01,7,1,1,0
EVT-00000004504,CUST-0000183,2024-09-21,product_view,mobile,8.5,4,0,0,0
EVT-00000004505,CUST-0000183,2025-06-04,product_view,mobile,4.41,7,1,0,0
EVT-00000004506,CUST-0000183,2023-11-16,page_view,mobile,3.15,2,1,0,0
EVT-00000004507,CUST-0000183,2025-07-11,product_view,mobile,11.42,7,0,0,0
EVT-00000004508,CUST-0000183,2023-12-07,app_open,desktop,7.0,4,0,0,0
EVT-00000004509,CUST-0000183,2024-06-04,page_view,mobile,6.41,4,1,1,0
EVT-00000004510,CUST-0000183,2024-01-14,page_view,mobile,8.45,7,0,0,0
EVT-00000004511,CUST-0000183,2024-04-16,page_view,mobile,10.51,3,0,0,0
EVT-00000004512,CUST-0000183,2024-05-21,product_view,desktop,8.39,7,0,0,0
EVT-00000004513,CUST-0000183,2025-09-16,page_view,mobile,6.28,11,0,0,0
EVT-00000004514,CUST-0000183,2023-06-10,app_open,mobile,8.66,11,0,0,0
EVT-00000004515,CUST-0000183,2024-11-22,product_view,mobile,8.26,11,0,0,0
EVT-00000004516,CUST-0000183,2023-03-24,product_view,mobile,4.91,7,1,0,0
EVT-00000004517,CUST-0000183,2025-11-16,add_to_cart,mobile,9.25,1,1,0,0
EVT-00000004518,CUST-0000183,2024-10-29,page_view,mobile,4.69,6,0,0,0
EVT-00000004519,CUST-0000183,2025-05-09,app_open,mobile,8.56,7,0,0,0
EVT-00000004520,CUST-0000183,2025-02-16,page_view,mobile,9.68,9,1,0,0
EVT-00000004521,CUST-0000183,2024-11-10,purchase,mobile,1.6,4,1,1,1
EVT-00000004522,CUST-0000183,2024-07-27,wishlist,mobile,6.8,14,0,0,0
EVT-00000004523,CUST-0000184,2023-04-20,page_view,desktop,8.57,1,1,0,0
EVT-00000004524,CUST-0000184,2025-03-22,page_view,mobile,7.2,10,0,0,0
EVT-00000004525,CUST-0000184,2023-02-23,app_open,mobile,3.59,12,0,0,0
EVT-00000004526,CUST-0000184,2024-08-26,product_view,mobile,6.12,12,0,0,0
EVT-00000004527,CUST-0000184,2023-05-26,page_view,mobile,5.08,4,0,0,0
EVT-00000004528,CUST-0000184,2023-01-19,add_to_cart,mobile,6.74,14,1,0,0
EVT-00000004529,CUST-0000184,2025-01-09,page_view,desktop,6.34,8,0,0,0
EVT-00000004530,CUST-0000184,2025-01-04,app_open,mobile,5.58,6,0,0,0
EVT-00000004531,CUST-0000184,2024-05-21,product_view,desktop,0.67,10,1,0,0
EVT-00000004532,CUST-0000184,2023-06-17,page_view,mobile,0.2,4,0,0,0
EVT-00000004533,CUST-0000184,2023-05-14,page_view,mobile,1.86,7,0,0,0
EVT-00000004534,CUST-0000184,2025-10-11,page_view,tablet,6.66,4,0,0,0
EVT-00000004535,CUST-0000184,2025-11-25,page_view,desktop,3.42,2,0,0,0
EVT-00000004536,CUST-0000184,2024-12-29,checkout_start,mobile,10.87,2,1,1,0
EVT-00000004537,CUST-0000184,2025-03-13,page_view,mobile,4.87,7,0,0,0
EVT-00000004538,CUST-0000184,2024-04-16,add_to_cart,mobile,3.98,18,1,0,0
EVT-00000004539,CUST-0000185,2024-04-17,product_view,mobile,2.33,11,0,0,0
EVT-00000004540,CUST-0000185,2025-07-07,page_view,desktop,7.52,3,0,0,0
EVT-00000004541,CUST-0000185,2025-03-05,add_to_cart,mobile,6.67,6,1,0,0
EVT-00000004542,CUST-0000185,2023-01-17,add_to_cart,mobile,5.3,7,1,0,0
EVT-00000004543,CUST-0000185,2025-07-09,page_view,mobile,8.51,12,0,0,0
EVT-00000004544,CUST-0000185,2023-05-03,wishlist,desktop,0.2,8,0,0,0
EVT-00000004545,CUST-0000185,2025-06-04,add_to_cart,mobile,7.11,7,1,1,0
EVT-00000004546,CUST-0000185,2024-09-19,product_view,mobile,9.54,9,1,1,0
EVT-00000004547,CUST-0000185,2023-12-05,product_view,desktop,1.25,8,0,0,0
EVT-00000004548,CUST-0000185,2024-08-14,add_to_cart,mobile,4.71,1,1,1,1
EVT-00000004549,CUST-0000185,2023-04-24,product_view,mobile,11.74,4,0,0,0
EVT-00000004550,CUST-0000185,2024-04-24,wishlist,mobile,6.6,1,0,0,0
EVT-00000004551,CUST-0000185,2023-08-05,add_to_cart,mobile,5.81,9,1,1,0
EVT-00000004552,CUST-0000185,2023-11-13,page_view,mobile,1.36,10,0,0,0
EVT-00000004553,CUST-0000186,2025-11-12,product_view,mobile,10.5,3,0,0,0
EVT-00000004554,CUST-0000186,2024-07-20,page_view,mobile,7.29,9,0,0,0
EVT-00000004555,CUST-0000186,2025-05-22,app_open,desktop,6.15,13,0,0,0
EVT-00000004556,CUST-0000186,2024-04-01,app_open,desktop,9.62,11,0,0,0
EVT-00000004557,CUST-0000186,2025-01-10,app_open,desktop,3.49,11,0,0,0
EVT-00000004558,CUST-0000186,2023-11-13,add_to_cart,mobile,4.72,10,1,0,0
EVT-00000004559,CUST-0000186,2024-07-06,checkout_start,desktop,1.92,5,1,1,0
EVT-00000004560,CUST-0000186,2025-12-01,add_to_cart,mobile,1.24,6,1,0,0
EVT-00000004561,CUST-0000186,2025-09-20,page_view,desktop,4.36,1,0,0,0
EVT-00000004562,CUST-0000186,2025-05-04,product_view,desktop,6.65,4,0,0,0
EVT-00000004563,CUST-0000186,2023-10-29,product_view,desktop,6.61,8,0,0,0
EVT-00000004564,CUST-0000186,2024-08-24,app_open,tablet,2.66,8,0,0,0
EVT-00000004565,CUST-0000186,2024-05-17,product_view,mobile,3.65,12,0,0,0
EVT-00000004566,CUST-0000186,2025-12-05,product_view,desktop,5.16,7,0,0,0
EVT-00000004567,CUST-0000186,2023-02-05,wishlist,desktop,8.13,9,0,0,0
EVT-00000004568,CUST-0000186,2024-09-03,page_view,desktop,1.99,12,0,0,0
EVT-00000004569,CUST-0000186,2023-12-06,wishlist,mobile,5.88,9,0,0,0
EVT-00000004570,CUST-0000186,2025-06-07,add_to_cart,mobile,0.2,11,1,1,0
EVT-00000004571,CUST-0000187,2024-02-05,page_view,mobile,1.72,1,0,0,0
EVT-00000004572,CUST-0000187,2024-07-21,add_to_cart,desktop,7.73,8,1,0,0
EVT-00000004573,CUST-0000187,2023-07-20,page_view,desktop,3.27,6,0,0,0
EVT-00000004574,CUST-0000187,2023-02-05,checkout_start,mobile,3.99,13,1,1,0
EVT-00000004575,CUST-0000187,2025-08-24,add_to_cart,desktop,3.55,1,1,0,0
EVT-00000004576,CUST-0000187,2024-06-04,app_open,desktop,5.87,5,0,0,0
EVT-00000004577,CUST-0000187,2023-08-15,add_to_cart,mobile,6.63,8,1,0,0
EVT-00000004578,CUST-0000187,2025-10-22,app_open,mobile,5.69,13,0,0,0
EVT-00000004579,CUST-0000187,2024-12-11,product_view,mobile,7.66,8,0,0,0
EVT-00000004580,CUST-0000187,2025-04-15,purchase,mobile,3.44,10,1,1,1
EVT-00000004581,CUST-0000187,2023-12-05,app_open,tablet,4.91,4,0,0,0
EVT-00000004582,CUST-0000187,2024-05-17,product_view,desktop,0.62,6,0,0,0
EVT-00000004583,CUST-0000187,2024-07-28,page_view,mobile,5.79,5,0,0,0
EVT-00000004584,CUST-0000187,2023-04-01,page_view,mobile,8.56,7,0,0,0
EVT-00000004585,CUST-0000187,2023-12-22,page_view,mobile,0.2,7,1,1,0
EVT-00000004586,CUST-0000187,2025-09-12,page_view,tablet,0.2,2,0,0,0
EVT-00000004587,CUST-0000187,2025-03-23,purchase,mobile,9.62,6,1,1,1
EVT-00000004588,CUST-0000187,2023-11-09,product_view,mobile,5.06,11,0,0,0
EVT-00000004589,CUST-0000187,2024-08-21,checkout_start,mobile,4.78,3,1,1,1
EVT-00000004590,CUST-0000187,2024-04-08,product_view,mobile,4.28,8,1,1,0
EVT-00000004591,CUST-0000187,2025-07-05,app_open,mobile,6.6,8,0,0,0
EVT-00000004592,CUST-0000187,2023-01-04,checkout_start,mobile,5.64,7,1,1,0
EVT-00000004593,CUST-0000187,2025-08-23,product_view,desktop,1.61,5,1,0,0
EVT-00000004594,CUST-0000188,2025-05-08,page_view,mobile,7.51,1,0,0,0
EVT-00000004595,CUST-0000188,2024-02-28,product_view,mobile,8.44,9,0,0,0
EVT-00000004596,CUST-0000188,2023-11-16,page_view,mobile,11.1,11,1,1,0
EVT-00000004597,CUST-0000188,2023-10-29,product_view,desktop,9.94,10,0,0,0
EVT-00000004598,CUST-0000188,2025-04-21,page_view,mobile,8.31,16,0,0,0
EVT-00000004599,CUST-0000188,2024-02-20,product_view,mobile,10.39,5,0,0,0
EVT-00000004600,CUST-0000188,2024-07-30,page_view,mobile,7.12,10,0,0,0
EVT-00000004601,CUST-0000188,2023-08-26,product_view,mobile,11.12,10,1,0,0
EVT-00000004602,CUST-0000188,2023-11-10,page_view,mobile,2.15,14,0,0,0
EVT-00000004603,CUST-0000188,2023-10-28,product_view,mobile,8.02,10,0,0,0
EVT-00000004604,CUST-0000188,2025-11-22,app_open,mobile,5.17,8,0,0,0
EVT-00000004605,CUST-0000188,2024-02-16,wishlist,desktop,10.77,4,0,0,0
EVT-00000004606,CUST-0000188,2023-05-14,product_view,mobile,5.36,6,0,0,0
EVT-00000004607,CUST-0000188,2024-02-16,product_view,mobile,10.47,1,0,0,0
EVT-00000004608,CUST-0000188,2025-01-29,add_to_cart,mobile,4.14,17,1,0,0
EVT-00000004609,CUST-0000188,2024-04-06,wishlist,tablet,6.42,13,0,0,0
EVT-00000004610,CUST-0000188,2024-01-13,app_open,mobile,7.7,11,0,0,0
EVT-00000004611,CUST-0000188,2025-02-24,add_to_cart,mobile,6.34,7,1,1,1
EVT-00000004612,CUST-0000188,2024-07-16,campaign_click,mobile,7.07,13,0,0,0
EVT-00000004613,CUST-0000188,2025-06-05,page_view,desktop,9.71,1,1,0,0
EVT-00000004614,CUST-0000188,2025-10-17,product_view,desktop,6.57,8,0,0,0
EVT-00000004615,CUST-0000188,2023-10-19,product_view,mobile,9.14,12,0,0,0
EVT-00000004616,CUST-0000188,2025-02-07,add_to_cart,mobile,7.27,11,1,0,0
EVT-00000004617,CUST-0000188,2025-03-16,campaign_click,mobile,9.46,13,1,1,1
EVT-00000004618,CUST-0000188,2024-09-23,product_view,mobile,7.55,14,0,0,0
EVT-00000004619,CUST-0000188,2024-05-05,add_to_cart,mobile,11.3,12,1,0,0
EVT-00000004620,CUST-0000188,2024-03-12,product_view,desktop,13.07,10,0,0,0
EVT-00000004621,CUST-0000188,2023-07-23,page_view,mobile,6.25,14,0,0,0
EVT-00000004622,CUST-0000188,2025-07-05,campaign_click,desktop,5.99,5,0,0,0
EVT-00000004623,CUST-0000188,2025-01-31,page_view,mobile,6.88,6,0,0,0
EVT-00000004624,CUST-0000188,2023-11-11,page_view,mobile,8.65,13,1,0,0
EVT-00000004625,CUST-0000188,2025-06-10,page_view,tablet,5.87,4,0,0,0
EVT-00000004626,CUST-0000188,2024-10-04,checkout_start,mobile,4.01,9,1,1,0
EVT-00000004627,CUST-0000188,2023-12-30,app_open,mobile,6.77,13,0,0,0
EVT-00000004628,CUST-0000188,2024-07-18,wishlist,mobile,9.63,13,1,1,0
EVT-00000004629,CUST-0000188,2023-03-17,page_view,mobile,11.8,6,0,0,0
EVT-00000004630,CUST-0000188,2024-02-08,wishlist,mobile,6.53,12,1,1,1
EVT-00000004631,CUST-0000188,2025-12-09,app_open,mobile,6.12,1,0,0,0
EVT-00000004632,CUST-0000188,2025-01-26,product_view,mobile,9.12,5,0,0,0
EVT-00000004633,CUST-0000189,2025-02-25,product_view,desktop,9.5,6,0,0,0
EVT-00000004634,CUST-0000189,2025-01-27,page_view,desktop,2.04,14,0,0,0
EVT-00000004635,CUST-0000189,2024-08-08,add_to_cart,mobile,4.36,4,1,1,0
EVT-00000004636,CUST-0000189,2025-05-07,add_to_cart,desktop,0.66,3,1,0,0
EVT-00000004637,CUST-0000189,2025-03-02,page_view,tablet,0.2,6,1,0,0
EVT-00000004638,CUST-0000189,2025-09-03,product_view,mobile,5.6,8,0,0,0
EVT-00000004639,CUST-0000189,2024-09-03,wishlist,mobile,10.1,8,0,0,0
EVT-00000004640,CUST-0000189,2023-01-13,app_open,mobile,5.1,3,0,0,0
EVT-00000004641,CUST-0000189,2023-08-25,app_open,mobile,7.3,6,0,0,0
EVT-00000004642,CUST-0000189,2023-08-11,add_to_cart,mobile,8.15,10,1,0,0
EVT-00000004643,CUST-0000189,2023-05-19,app_open,mobile,3.15,5,0,0,0
EVT-00000004644,CUST-0000189,2025-03-06,add_to_cart,mobile,10.09,2,1,0,0
EVT-00000004645,CUST-0000189,2023-01-17,wishlist,mobile,2.99,13,1,0,0
EVT-00000004646,CUST-0000189,2025-11-14,product_view,mobile,8.06,10,0,0,0
EVT-00000004647,CUST-0000189,2024-09-04,checkout_start,tablet,5.29,7,1,1,1
EVT-00000004648,CUST-0000189,2023-12-19,checkout_start,mobile,5.35,5,1,1,1
EVT-00000004649,CUST-0000189,2024-12-12,product_view,mobile,6.58,14,1,0,0
EVT-00000004650,CUST-0000190,2023-12-11,page_view,desktop,5.51,13,0,0,0
EVT-00000004651,CUST-0000190,2025-01-02,product_view,mobile,0.38,12,0,0,0
EVT-00000004652,CUST-0000190,2025-01-08,page_view,desktop,6.38,3,0,0,0
EVT-00000004653,CUST-0000190,2024-04-27,product_view,mobile,6.34,7,0,0,0
