interaction_id,customer_id,interaction_date,channel,interaction_type,response_flag,conversion_flag,campaign_id,message_theme
INT-000001993,CUST-0000179,2025-10-06,sms,upsell,0,0,CAMP-000017,discount
INT-000001994,CUST-0000179,2025-08-17,push,cross_sell,0,0,CAMP-000013,cashback
INT-000001995,CUST-0000179,2024-05-01,remarketing,retention,0,0,CAMP-000004,early_access
INT-000001996,CUST-0000179,2023-06-02,sms,retention,0,0,CAMP-000007,free_shipping
INT-000001997,CUST-0000179,2025-09-06,email,retention,0,0,CAMP-000001,exclusive_access
INT-000001998,CUST-0000179,2025-10-20,push,cross_sell,0,0,CAMP-000016,early_access
INT-000001999,CUST-0000179,2024-10-01,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002000,CUST-0000179,2023-09-14,email,conversion,0,0,CAMP-000006,bundle
INT-000002001,CUST-0000180,2025-05-30,email,cross_sell,0,0,CAMP-000012,discount
INT-000002002,CUST-0000180,2024-04-22,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002003,CUST-0000180,2024-10-02,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002004,CUST-0000180,2023-06-04,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002005,CUST-0000180,2024-05-04,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002006,CUST-0000180,2025-08-14,push,cross_sell,1,0,CAMP-000013,cashback
INT-000002007,CUST-0000180,2025-10-05,sms,upsell,0,0,CAMP-000017,discount
INT-000002008,CUST-0000180,2023-09-26,push,upsell,0,0,CAMP-000010,discount
INT-000002009,CUST-0000181,2025-10-23,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002010,CUST-0000181,2025-09-05,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002011,CUST-0000181,2024-01-28,in_app,conversion,0,0,CAMP-000015,discount
INT-000002012,CUST-0000181,2024-01-30,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002013,CUST-0000181,2023-06-03,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002014,CUST-0000181,2023-10-02,push,upsell,1,0,CAMP-000008,bundle
INT-000002015,CUST-0000182,2023-01-13,push,reactivation,1,0,CAMP-000019,bundle
INT-000002016,CUST-0000182,2023-09-30,push,upsell,0,0,CAMP-000008,bundle
INT-000002017,CUST-0000182,2025-05-30,email,cross_sell,0,0,CAMP-000012,discount
INT-000002018,CUST-0000182,2025-01-08,email,retention,0,0,CAMP-000014,discount
INT-000002019,CUST-0000182,2023-03-17,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002020,CUST-0000182,2023-09-25,push,upsell,0,0,CAMP-000010,discount
INT-000002021,CUST-0000183,2024-05-04,remarketing,retention,1,0,CAMP-000004,early_access
INT-000002022,CUST-0000183,2025-10-22,push,cross_sell,1,0,CAMP-000016,early_access
INT-000002023,CUST-0000183,2024-09-26,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002024,CUST-0000183,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002025,CUST-0000183,2024-01-28,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002026,CUST-0000183,2023-03-15,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002027,CUST-0000183,2024-08-09,email,loyalty,0,0,CAMP-000011,early_access
INT-000002028,CUST-0000183,2025-01-10,email,retention,0,0,CAMP-000014,discount
INT-000002029,CUST-0000183,2024-01-26,in_app,conversion,1,0,CAMP-000015,discount
INT-000002030,CUST-0000183,2023-06-03,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002031,CUST-0000183,2023-09-17,email,conversion,0,0,CAMP-000006,bundle
INT-000002032,CUST-0000183,2023-01-13,push,reactivation,0,0,CAMP-000019,bundle
INT-000002033,CUST-0000183,2023-10-02,push,upsell,0,0,CAMP-000008,bundle
INT-000002034,CUST-0000183,2025-05-28,email,cross_sell,0,0,CAMP-000012,discount
INT-000002035,CUST-0000184,2024-09-23,push,reactivation,1,0,CAMP-000002,exclusive_access
INT-000002036,CUST-0000184,2024-01-31,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002037,CUST-0000184,2023-09-17,email,conversion,1,0,CAMP-000006,bundle
INT-000002038,CUST-0000184,2023-09-26,push,upsell,0,0,CAMP-000010,discount
INT-000002039,CUST-0000184,2025-09-05,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002040,CUST-0000184,2023-05-17,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002041,CUST-0000184,2025-01-07,email,retention,1,0,CAMP-000014,discount
INT-000002042,CUST-0000184,2023-10-03,push,upsell,0,0,CAMP-000008,bundle
INT-000002043,CUST-0000184,2024-01-27,in_app,conversion,0,0,CAMP-000015,discount
INT-000002044,CUST-0000184,2023-01-13,push,reactivation,0,0,CAMP-000019,bundle
INT-000002045,CUST-0000184,2025-10-04,sms,upsell,0,0,CAMP-000017,discount
INT-000002046,CUST-0000185,2023-09-26,push,upsell,0,0,CAMP-000010,discount
INT-000002047,CUST-0000185,2024-09-30,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002048,CUST-0000185,2023-05-20,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002049,CUST-0000185,2025-09-03,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002050,CUST-0000185,2025-05-29,email,cross_sell,0,0,CAMP-000012,discount
INT-000002051,CUST-0000185,2025-10-05,sms,upsell,0,0,CAMP-000017,discount
INT-000002052,CUST-0000185,2024-05-01,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002053,CUST-0000185,2024-09-24,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002054,CUST-0000185,2023-09-14,email,conversion,0,0,CAMP-000006,bundle
INT-000002055,CUST-0000185,2024-01-29,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002056,CUST-0000185,2024-01-28,in_app,conversion,1,1,CAMP-000015,discount
INT-000002057,CUST-0000185,2024-04-21,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002058,CUST-0000185,2025-10-23,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002059,CUST-0000185,2025-08-15,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002060,CUST-0000185,2023-06-04,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002061,CUST-0000185,2023-10-01,push,upsell,0,0,CAMP-000008,bundle
INT-000002062,CUST-0000185,2023-03-17,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002063,CUST-0000186,2024-01-30,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002064,CUST-0000186,2025-05-31,email,cross_sell,1,0,CAMP-000012,discount
INT-000002065,CUST-0000186,2025-08-14,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002066,CUST-0000186,2024-10-02,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002067,CUST-0000186,2024-09-26,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002068,CUST-0000186,2025-09-05,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002069,CUST-0000186,2023-09-14,email,conversion,0,0,CAMP-000006,bundle
INT-000002070,CUST-0000186,2023-06-04,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002071,CUST-0000186,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002072,CUST-0000186,2023-05-19,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002073,CUST-0000186,2024-05-01,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002074,CUST-0000186,2023-01-14,push,reactivation,0,0,CAMP-000019,bundle
INT-000002075,CUST-0000186,2025-01-07,email,retention,0,0,CAMP-000014,discount
INT-000002076,CUST-0000186,2025-10-20,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002077,CUST-0000186,2023-03-16,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002078,CUST-0000186,2023-09-30,push,upsell,0,0,CAMP-000008,bundle
INT-000002079,CUST-0000187,2023-06-03,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002080,CUST-0000187,2023-10-01,push,upsell,0,0,CAMP-000008,bundle
INT-000002081,CUST-0000187,2024-09-24,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002082,CUST-0000187,2024-01-30,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002083,CUST-0000187,2025-10-20,push,cross_sell,1,0,CAMP-000016,early_access
INT-000002084,CUST-0000187,2025-01-07,email,retention,0,0,CAMP-000014,discount
INT-000002085,CUST-0000187,2024-01-27,in_app,conversion,0,0,CAMP-000015,discount
INT-000002086,CUST-0000187,2023-05-19,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002087,CUST-0000187,2024-10-03,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002088,CUST-0000187,2025-10-05,sms,upsell,0,0,CAMP-000017,discount
INT-000002089,CUST-0000187,2023-09-14,email,conversion,1,0,CAMP-000006,bundle
INT-000002090,CUST-0000188,2023-06-02,sms,retention,1,0,CAMP-000007,free_shipping
INT-000002091,CUST-0000188,2023-01-13,push,reactivation,0,0,CAMP-000019,bundle
INT-000002092,CUST-0000188,2025-10-05,sms,upsell,1,0,CAMP-000017,discount
INT-000002093,CUST-0000188,2023-05-20,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002094,CUST-0000188,2024-01-28,in_app,conversion,0,0,CAMP-000015,discount
INT-000002095,CUST-0000188,2024-09-23,push,reactivation,1,0,CAMP-000002,exclusive_access
INT-000002096,CUST-0000188,2024-08-08,email,loyalty,1,0,CAMP-000011,early_access
INT-000002097,CUST-0000188,2024-01-29,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002098,CUST-0000188,2024-04-20,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002099,CUST-0000188,2023-09-15,email,conversion,0,0,CAMP-000006,bundle
INT-000002100,CUST-0000189,2024-10-03,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002101,CUST-0000189,2024-08-08,email,loyalty,0,0,CAMP-000011,early_access
INT-000002102,CUST-0000189,2024-05-01,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002103,CUST-0000189,2023-05-19,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002104,CUST-0000189,2025-08-17,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002105,CUST-0000189,2024-09-23,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002106,CUST-0000189,2024-04-23,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002107,CUST-0000189,2025-10-21,push,cross_sell,1,0,CAMP-000016,early_access
INT-000002108,CUST-0000189,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002109,CUST-0000190,2023-10-02,push,upsell,0,0,CAMP-000008,bundle
INT-000002110,CUST-0000190,2024-05-04,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002111,CUST-0000190,2024-10-01,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002112,CUST-0000190,2023-03-15,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002113,CUST-0000190,2025-09-04,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002114,CUST-0000190,2024-08-10,email,loyalty,0,0,CAMP-000011,early_access
INT-000002115,CUST-0000190,2024-01-26,in_app,conversion,0,0,CAMP-000015,discount
INT-000002116,CUST-0000190,2023-09-24,push,upsell,0,0,CAMP-000010,discount
INT-000002117,CUST-0000190,2023-01-12,push,reactivation,0,0,CAMP-000019,bundle
INT-000002118,CUST-0000190,2025-05-30,email,cross_sell,0,0,CAMP-000012,discount
INT-000002119,CUST-0000190,2023-06-01,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002120,CUST-0000190,2025-10-06,sms,upsell,0,0,CAMP-000017,discount
INT-000002121,CUST-0000190,2025-10-22,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002122,CUST-0000190,2024-01-28,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002123,CUST-0000191,2023-09-24,push,upsell,1,0,CAMP-000010,discount
INT-000002124,CUST-0000191,2025-10-23,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002125,CUST-0000191,2025-08-15,push,cross_sell,1,0,CAMP-000013,cashback
INT-000002126,CUST-0000191,2023-01-12,push,reactivation,0,0,CAMP-000019,bundle
INT-000002127,CUST-0000191,2023-09-14,email,conversion,1,0,CAMP-000006,bundle
INT-000002128,CUST-0000191,2024-04-23,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002129,CUST-0000191,2023-10-02,push,upsell,0,0,CAMP-000008,bundle
INT-000002130,CUST-0000191,2024-05-02,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002131,CUST-0000192,2023-06-04,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002132,CUST-0000192,2025-05-30,email,cross_sell,1,0,CAMP-000012,discount
INT-000002133,CUST-0000192,2025-08-16,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002134,CUST-0000192,2023-09-16,email,conversion,0,0,CAMP-000006,bundle
INT-000002135,CUST-0000192,2024-09-26,push,reactivation,1,0,CAMP-000002,exclusive_access
INT-000002136,CUST-0000192,2024-08-10,email,loyalty,0,0,CAMP-000011,early_access
INT-000002137,CUST-0000192,2024-05-01,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002138,CUST-0000192,2023-10-01,push,upsell,0,0,CAMP-000008,bundle
INT-000002139,CUST-0000192,2024-01-27,in_app,conversion,1,0,CAMP-000015,discount
INT-000002140,CUST-0000192,2024-10-01,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002141,CUST-0000192,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002142,CUST-0000193,2025-05-31,email,cross_sell,1,0,CAMP-000012,discount
INT-000002143,CUST-0000193,2023-03-14,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002144,CUST-0000193,2024-04-23,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002145,CUST-0000193,2024-09-30,in_app,conversion,1,1,CAMP-000005,exclusive_access
INT-000002146,CUST-0000193,2023-06-03,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002147,CUST-0000193,2023-05-19,email,cross_sell,1,0,CAMP-000003,early_access
INT-000002148,CUST-0000193,2024-05-01,remarketing,retention,1,0,CAMP-000004,early_access
INT-000002149,CUST-0000193,2023-09-30,push,upsell,1,0,CAMP-000008,bundle
INT-000002150,CUST-0000193,2023-09-23,push,upsell,0,0,CAMP-000010,discount
INT-000002151,CUST-0000193,2023-03-16,sms,loyalty,1,0,CAMP-000009,early_access
INT-000002152,CUST-0000193,2023-09-17,email,conversion,0,0,CAMP-000006,bundle
INT-000002153,CUST-0000193,2024-04-23,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002154,CUST-0000193,2025-05-30,email,cross_sell,0,0,CAMP-000012,discount
INT-000002155,CUST-0000193,2024-01-28,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002156,CUST-0000193,2025-05-29,email,cross_sell,0,0,CAMP-000012,discount
INT-000002157,CUST-0000193,2024-09-30,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002158,CUST-0000193,2025-09-06,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002159,CUST-0000193,2025-01-08,email,retention,0,0,CAMP-000014,discount
INT-000002160,CUST-0000193,2024-05-02,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002161,CUST-0000193,2024-05-02,remarketing,retention,1,0,CAMP-000004,early_access
INT-000002162,CUST-0000194,2025-10-21,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002163,CUST-0000194,2023-09-15,email,conversion,0,0,CAMP-000006,bundle
INT-000002164,CUST-0000194,2023-03-15,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002165,CUST-0000194,2023-09-23,push,upsell,0,0,CAMP-000010,discount
INT-000002166,CUST-0000194,2025-08-14,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002167,CUST-0000194,2025-09-05,email,retention,1,0,CAMP-000001,exclusive_access
INT-000002168,CUST-0000195,2023-09-24,push,upsell,0,0,CAMP-000010,discount
INT-000002169,CUST-0000195,2025-09-06,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002170,CUST-0000195,2024-05-03,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002171,CUST-0000195,2024-09-25,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002172,CUST-0000195,2024-08-08,email,loyalty,0,0,CAMP-000011,early_access
INT-000002173,CUST-0000195,2025-01-09,email,retention,0,0,CAMP-000014,discount
INT-000002174,CUST-0000195,2023-10-03,push,upsell,0,0,CAMP-000008,bundle
INT-000002175,CUST-0000195,2024-10-02,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002176,CUST-0000195,2025-05-29,email,cross_sell,1,0,CAMP-000012,discount
INT-000002177,CUST-0000195,2025-08-16,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002178,CUST-0000195,2023-01-15,push,reactivation,0,0,CAMP-000019,bundle
INT-000002179,CUST-0000195,2025-10-04,sms,upsell,0,0,CAMP-000017,discount
INT-000002180,CUST-0000196,2025-05-30,email,cross_sell,1,0,CAMP-000012,discount
INT-000002181,CUST-0000196,2025-01-08,email,retention,0,0,CAMP-000014,discount
INT-000002182,CUST-0000196,2023-05-20,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002183,CUST-0000196,2024-01-30,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002184,CUST-0000196,2023-09-17,email,conversion,0,0,CAMP-000006,bundle
INT-000002185,CUST-0000196,2023-01-14,push,reactivation,1,0,CAMP-000019,bundle
INT-000002186,CUST-0000196,2024-08-07,email,loyalty,0,0,CAMP-000011,early_access
INT-000002187,CUST-0000196,2024-09-30,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002188,CUST-0000196,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002189,CUST-0000196,2024-04-23,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002190,CUST-0000196,2025-10-23,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002191,CUST-0000196,2023-03-16,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002192,CUST-0000196,2023-10-02,push,upsell,1,1,CAMP-000008,bundle
INT-000002193,CUST-0000196,2024-09-25,push,reactivation,1,0,CAMP-000002,exclusive_access
INT-000002194,CUST-0000196,2024-05-02,remarketing,retention,0,0,CAMP-000004,early_access
INT-000002195,CUST-0000196,2025-08-14,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002196,CUST-0000197,2023-09-16,email,conversion,1,0,CAMP-000006,bundle
INT-000002197,CUST-0000197,2023-03-17,sms,loyalty,0,0,CAMP-000009,early_access
INT-000002198,CUST-0000197,2024-08-09,email,loyalty,0,0,CAMP-000011,early_access
INT-000002199,CUST-0000197,2023-09-23,push,upsell,0,0,CAMP-000010,discount
INT-000002200,CUST-0000197,2023-01-13,push,reactivation,0,0,CAMP-000019,bundle
INT-000002201,CUST-0000197,2024-04-20,sms,loyalty,1,0,CAMP-000020,exclusive_access
INT-000002202,CUST-0000197,2025-01-07,email,retention,1,0,CAMP-000014,discount
INT-000002203,CUST-0000197,2025-09-03,email,retention,1,0,CAMP-000001,exclusive_access
INT-000002204,CUST-0000197,2023-05-19,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002205,CUST-0000197,2023-06-03,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002206,CUST-0000197,2025-05-28,email,cross_sell,0,0,CAMP-000012,discount
INT-000002207,CUST-0000197,2024-01-28,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002208,CUST-0000197,2025-08-16,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002209,CUST-0000197,2025-10-21,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002210,CUST-0000197,2024-10-03,in_app,conversion,0,0,CAMP-000005,exclusive_access
INT-000002211,CUST-0000197,2025-10-04,sms,upsell,0,0,CAMP-000017,discount
INT-000002212,CUST-0000198,2024-01-29,email,loyalty,0,0,CAMP-000018,exclusive_access
INT-000002213,CUST-0000198,2024-09-25,push,reactivation,0,0,CAMP-000002,exclusive_access
INT-000002214,CUST-0000198,2023-06-04,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002215,CUST-0000198,2025-01-10,email,retention,1,0,CAMP-000014,discount
INT-000002216,CUST-0000198,2025-08-16,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002217,CUST-0000198,2023-03-14,sms,loyalty,1,0,CAMP-000009,early_access
INT-000002218,CUST-0000198,2025-05-28,email,cross_sell,1,0,CAMP-000012,discount
INT-000002219,CUST-0000198,2024-01-27,in_app,conversion,1,0,CAMP-000015,discount
INT-000002220,CUST-0000198,2023-09-26,push,upsell,0,0,CAMP-000010,discount
INT-000002221,CUST-0000198,2023-05-18,email,cross_sell,0,0,CAMP-000003,early_access
INT-000002222,CUST-0000198,2025-09-05,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002223,CUST-0000199,2024-01-27,in_app,conversion,0,0,CAMP-000015,discount
INT-000002224,CUST-0000199,2024-09-30,in_app,conversion,1,0,CAMP-000005,exclusive_access
INT-000002225,CUST-0000199,2024-01-28,email,loyalty,1,0,CAMP-000018,exclusive_access
INT-000002226,CUST-0000199,2025-05-30,email,cross_sell,0,0,CAMP-000012,discount
INT-000002227,CUST-0000199,2025-08-16,push,cross_sell,0,0,CAMP-000013,cashback
INT-000002228,CUST-0000199,2023-09-14,email,conversion,0,0,CAMP-000006,bundle
INT-000002229,CUST-0000199,2025-09-04,email,retention,0,0,CAMP-000001,exclusive_access
INT-000002230,CUST-0000199,2023-09-23,push,upsell,0,0,CAMP-000010,discount
INT-000002231,CUST-0000199,2024-04-21,sms,loyalty,0,0,CAMP-000020,exclusive_access
INT-000002232,CUST-0000199,2025-01-09,email,retention,1,0,CAMP-000014,discount
INT-000002233,CUST-0000199,2025-10-07,sms,upsell,0,0,CAMP-000017,discount
INT-000002234,CUST-0000199,2024-08-08,email,loyalty,1,0,CAMP-000011,early_access
INT-000002235,CUST-0000199,2023-09-30,push,upsell,0,0,CAMP-000008,bundle
INT-000002236,CUST-0000199,2023-06-02,sms,retention,0,0,CAMP-000007,free_shipping
INT-000002237,CUST-0000200,2023-06-02,sms,retention,1,0,CAMP-000007,free_shipping
INT-000002238,CUST-0000200,2024-04-22,sms,loyalty,1,0,CAMP-000020,exclusive_access
INT-000002239,CUST-0000200,2025-10-22,push,cross_sell,0,0,CAMP-000016,early_access
INT-000002240,CUST-0000200,2024-01-28,in_app,conversion,0,0,CAMP-000015,discount
